,tube_assembly_id,supplier,bracket_pricing,quantity,cost,component_id_1_name,component_1_weight,quantity_1,component_id_2_name,component_2_weight,quantity_2,component_id_3_name,component_3_weight,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day
10892,TA-07883,S-0066,Yes,25,3.469227645,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,0.89,77,5,31.75,N,N,EF-003,EF-003,2013,8,944
10893,TA-07883,S-0066,Yes,50,3.152072912,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,0.89,77,5,31.75,N,N,EF-003,EF-003,2013,8,944
10894,TA-07883,S-0066,Yes,100,3.012969959,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,0.89,77,5,31.75,N,N,EF-003,EF-003,2013,8,944
10895,TA-07883,S-0066,Yes,250,2.926726129,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,0.89,77,5,31.75,N,N,EF-003,EF-003,2013,8,944
10896,TA-07885,S-0058,Yes,3,23.68366876,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,106,7,38.1,Y,N,EF-003,EF-003,2011,4,91
10897,TA-07885,S-0058,Yes,40,4.785141579,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,106,7,38.1,Y,N,EF-003,EF-003,2011,4,91
10898,TA-07885,S-0058,Yes,70,4.287153008,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,106,7,38.1,Y,N,EF-003,EF-003,2011,4,91
10899,TA-07885,S-0058,Yes,80,4.203691236,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,106,7,38.1,Y,N,EF-003,EF-003,2011,4,91
10900,TA-07886,S-0058,Yes,40,4.910334237,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,104,7,38.1,Y,N,EF-003,EF-003,2011,9,266
10901,TA-07886,S-0058,Yes,70,4.403999488,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,104,7,38.1,Y,N,EF-003,EF-003,2011,9,266
10902,TA-07886,S-0058,Yes,80,4.320537716,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,104,7,38.1,Y,N,EF-003,EF-003,2011,9,266
10903,TA-07887,S-0058,Yes,40,4.676641276,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,103,6,38.1,Y,N,EF-003,EF-003,2011,9,265
10904,TA-07887,S-0058,Yes,70,4.225947708,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,103,6,38.1,Y,N,EF-003,EF-003,2011,9,265
10905,TA-07887,S-0058,Yes,80,4.150832114,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,103,6,38.1,Y,N,EF-003,EF-003,2011,9,265
10906,TA-07892,S-0066,Yes,1,28.36309209,NUT-SWIVEL,0.129,1,SLEEVE-ORFS,0.002,1,CONNECTOR-SEAL,0.067,1,SP-0029,25.4,1.65,43,1,63.5,N,N,EF-003,EF-003,2013,10,1005
10907,TA-07892,S-0066,Yes,2,16.50317433,NUT-SWIVEL,0.129,1,SLEEVE-ORFS,0.002,1,CONNECTOR-SEAL,0.067,1,SP-0029,25.4,1.65,43,1,63.5,N,N,EF-003,EF-003,2013,10,1005
10908,TA-07892,S-0066,Yes,5,9.38666726,NUT-SWIVEL,0.129,1,SLEEVE-ORFS,0.002,1,CONNECTOR-SEAL,0.067,1,SP-0029,25.4,1.65,43,1,63.5,N,N,EF-003,EF-003,2013,10,1005
10909,TA-07892,S-0066,Yes,10,7.016352943,NUT-SWIVEL,0.129,1,SLEEVE-ORFS,0.002,1,CONNECTOR-SEAL,0.067,1,SP-0029,25.4,1.65,43,1,63.5,N,N,EF-003,EF-003,2013,10,1005
10910,TA-07892,S-0066,Yes,25,5.591938706,NUT-SWIVEL,0.129,1,SLEEVE-ORFS,0.002,1,CONNECTOR-SEAL,0.067,1,SP-0029,25.4,1.65,43,1,63.5,N,N,EF-003,EF-003,2013,10,1005
10911,TA-07892,S-0066,Yes,50,5.185758083,NUT-SWIVEL,0.129,1,SLEEVE-ORFS,0.002,1,CONNECTOR-SEAL,0.067,1,SP-0029,25.4,1.65,43,1,63.5,N,N,EF-003,EF-003,2013,10,1005
10912,TA-07892,S-0066,Yes,100,4.996578067,NUT-SWIVEL,0.129,1,SLEEVE-ORFS,0.002,1,CONNECTOR-SEAL,0.067,1,SP-0029,25.4,1.65,43,1,63.5,N,N,EF-003,EF-003,2013,10,1005
10913,TA-07892,S-0066,Yes,250,4.885295705,NUT-SWIVEL,0.129,1,SLEEVE-ORFS,0.002,1,CONNECTOR-SEAL,0.067,1,SP-0029,25.4,1.65,43,1,63.5,N,N,EF-003,EF-003,2013,10,1005
10914,TA-07922,S-0041,Yes,1,2.253467837,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,158,8,19.05,N,N,EF-003,EF-003,2013,8,944
10915,TA-07923,S-0041,Yes,1,2.253467837,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,158,8,19.05,N,N,EF-003,EF-003,2013,8,944
10916,TA-07924,S-0041,Yes,1,2.681904931,NUT-SWIVEL,0.036,2,SLEEVE-ORFS,0.129,2,,nan,0,SP-0029,12.7,1.24,156,9,25.4,N,N,EF-003,EF-003,2013,8,944
10917,TA-07932,S-0041,Yes,1,3.0101879,NUT-SWIVEL,0.035,2,SLEEVE-ORFS,0.012,2,,nan,0,SP-0029,19.05,2.11,147,9,38.1,N,N,EF-003,EF-003,2013,8,944
10918,TA-07932,S-0041,Yes,1,3.0101879,NUT-SWIVEL,0.035,2,SLEEVE-ORFS,0.012,2,,nan,0,SP-0029,19.05,2.11,147,9,38.1,N,N,EF-003,EF-003,2013,11,1054
10919,TA-07958,S-0066,Yes,1,8.424074826,,nan,0,,nan,0,,nan,0,SP-0028,50.8,1.65,23,0,0,N,N,EF-017,EF-017,2011,8,213
10920,TA-07958,S-0066,Yes,1,6.721454683,,nan,0,,nan,0,,nan,0,SP-0028,50.8,1.65,23,0,0,N,N,EF-017,EF-017,2011,8,213
10921,TA-07960,S-0072,Yes,2,17.72449826,NUT-SWIVEL,0.036,2,SLEEVE-ORFS,0.129,2,,nan,0,SP-0035,12.7,0.89,191,4,38.1,N,N,EF-003,EF-003,2014,5,1239
10922,TA-07960,S-0072,Yes,3,15.75480044,NUT-SWIVEL,0.036,2,SLEEVE-ORFS,0.129,2,,nan,0,SP-0035,12.7,0.89,191,4,38.1,N,N,EF-003,EF-003,2014,5,1239
10923,TA-07960,S-0072,Yes,4,13.92142352,NUT-SWIVEL,0.036,2,SLEEVE-ORFS,0.129,2,,nan,0,SP-0035,12.7,0.89,191,4,38.1,N,N,EF-003,EF-003,2014,5,1239
10924,TA-07960,S-0072,Yes,5,13.36501171,NUT-SWIVEL,0.036,2,SLEEVE-ORFS,0.129,2,,nan,0,SP-0035,12.7,0.89,191,4,38.1,N,N,EF-003,EF-003,2014,5,1239
10925,TA-07969,S-0072,Yes,1,7.386366798,NUT-FLARED,0.019,2,SLEEVE-ORFS,0.005,2,,nan,0,SP-0035,25.4,1.65,185,1,50.8,N,N,EF-018,EF-018,2011,6,152
10926,TA-07969,S-0072,Yes,1,8.02902244,NUT-FLARED,0.019,2,SLEEVE-ORFS,0.005,2,,nan,0,SP-0035,25.4,1.65,185,1,50.8,N,N,EF-018,EF-018,2011,6,152
10927,TA-07970,S-0072,Yes,5,17.62156207,NUT-SWIVEL,0.035,2,SLEEVE-ORFS,0.012,2,,nan,0,SP-0029,19.05,1.65,131,6,38.1,N,N,EF-003,EF-003,2012,3,451
10928,TA-07970,S-0072,Yes,10,15.66299249,NUT-SWIVEL,0.035,2,SLEEVE-ORFS,0.012,2,,nan,0,SP-0029,19.05,1.65,131,6,38.1,N,N,EF-003,EF-003,2012,3,451
10929,TA-07970,S-0072,Yes,15,13.73224351,NUT-SWIVEL,0.035,2,SLEEVE-ORFS,0.012,2,,nan,0,SP-0029,19.05,1.65,131,6,38.1,N,N,EF-003,EF-003,2012,3,451
10930,TA-07970,S-0072,Yes,20,11.7486354,NUT-SWIVEL,0.035,2,SLEEVE-ORFS,0.012,2,,nan,0,SP-0029,19.05,1.65,131,6,38.1,N,N,EF-003,EF-003,2012,3,451
10931,TA-07978,S-0072,Yes,1,3.057482904,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,80,4,31.75,N,N,EF-018,EF-018,2012,12,707
10932,TA-07978,S-0072,Yes,1,2.709725522,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,80,4,31.75,N,N,EF-018,EF-018,2012,12,707
10933,TA-07980,S-0026,Yes,3,65.73449141,,nan,0,,nan,0,,nan,0,SP-0029,88.9,1.65,205,4,88.9,Y,N,EF-019,NONE,2012,11,690
10934,TA-07980,S-0026,Yes,28,21.91149714,,nan,0,,nan,0,,nan,0,SP-0029,88.9,1.65,205,4,88.9,Y,N,EF-019,NONE,2012,11,690
10935,TA-07981,S-0072,Yes,1,6.337530533,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,0.89,50,2,31.75,N,N,EF-003,EF-003,2013,1,747
10936,TA-07982,S-0072,Yes,1,8.991614874,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,0.89,115,7,31.75,N,N,EF-003,EF-003,2013,1,747
10937,TA-07983,S-0066,Yes,1,21.67780418,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.65,42,4,31.75,N,N,EF-003,EF-003,2013,11,1037
10938,TA-07983,S-0066,Yes,2,12.11308514,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.65,42,4,31.75,N,N,EF-003,EF-003,2013,11,1037
10939,TA-07983,S-0066,Yes,5,6.373697301,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.65,42,4,31.75,N,N,EF-003,EF-003,2013,11,1037
10940,TA-07983,S-0066,Yes,10,4.459640669,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.65,42,4,31.75,N,N,EF-003,EF-003,2013,11,1037
10941,TA-07983,S-0066,Yes,25,3.313432338,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.65,42,4,31.75,N,N,EF-003,EF-003,2013,11,1037
10942,TA-07983,S-0066,Yes,50,2.996277605,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.65,42,4,31.75,N,N,EF-003,EF-003,2013,11,1037
10943,TA-07983,S-0066,Yes,100,2.857174652,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.65,42,4,31.75,N,N,EF-003,EF-003,2013,11,1037
10944,TA-07983,S-0066,Yes,250,2.770930821,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.65,42,4,31.75,N,N,EF-003,EF-003,2013,11,1037
10945,TA-07986,S-0066,Yes,1,21.39959827,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,27,2,31.75,N,N,EF-003,EF-003,2013,7,913
10946,TA-07986,S-0066,Yes,2,11.83487923,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,27,2,31.75,N,N,EF-003,EF-003,2013,7,913
10947,TA-07986,S-0066,Yes,5,6.095491395,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,27,2,31.75,N,N,EF-003,EF-003,2013,7,913
10948,TA-07986,S-0066,Yes,10,4.181434764,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,27,2,31.75,N,N,EF-003,EF-003,2013,7,913
10949,TA-07986,S-0066,Yes,25,3.035226432,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,27,2,31.75,N,N,EF-003,EF-003,2013,7,913
10950,TA-07986,S-0066,Yes,50,2.718071699,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,27,2,31.75,N,N,EF-003,EF-003,2013,7,913
10951,TA-07986,S-0066,Yes,100,2.576186687,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,27,2,31.75,N,N,EF-003,EF-003,2013,7,913
10952,TA-07986,S-0066,Yes,250,2.492724916,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,27,2,31.75,N,N,EF-003,EF-003,2013,7,913
10953,TA-07987,S-0066,Yes,1,27.52569232,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,28,2,31.75,N,N,EF-003,EF-003,2013,11,1037
10954,TA-07987,S-0066,Yes,2,15.66577455,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,28,2,31.75,N,N,EF-003,EF-003,2013,11,1037
10955,TA-07987,S-0066,Yes,5,8.549267484,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,28,2,31.75,N,N,EF-003,EF-003,2013,11,1037
10956,TA-07987,S-0066,Yes,10,6.176171108,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,28,2,31.75,N,N,EF-003,EF-003,2013,11,1037
10957,TA-07987,S-0066,Yes,25,4.754538929,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,28,2,31.75,N,N,EF-003,EF-003,2013,11,1037
10958,TA-07987,S-0066,Yes,50,4.345576248,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,28,2,31.75,N,N,EF-003,EF-003,2013,11,1037
10959,TA-07987,S-0066,Yes,100,4.159178291,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,28,2,31.75,N,N,EF-003,EF-003,2013,11,1037
10960,TA-07987,S-0066,Yes,250,4.04511387,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0029,9.52,1.24,28,2,31.75,N,N,EF-003,EF-003,2013,11,1037
10961,TA-07991,S-0066,Yes,1,21.06018707,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,67,4,19.05,N,N,EF-008,EF-008,2013,7,933
10962,TA-07991,S-0066,Yes,2,11.49546803,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,67,4,19.05,N,N,EF-008,EF-008,2013,7,933
10963,TA-07991,S-0066,Yes,5,5.75608019,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,67,4,19.05,N,N,EF-008,EF-008,2013,7,933
10964,TA-07991,S-0066,Yes,10,3.842023558,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,67,4,19.05,N,N,EF-008,EF-008,2013,7,933
10965,TA-07991,S-0066,Yes,25,2.695815227,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,67,4,19.05,N,N,EF-008,EF-008,2013,7,933
10966,TA-07991,S-0066,Yes,50,2.378660494,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,67,4,19.05,N,N,EF-008,EF-008,2013,7,933
10967,TA-07991,S-0066,Yes,100,2.236775482,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,67,4,19.05,N,N,EF-008,EF-008,2013,7,933
10968,TA-07991,S-0066,Yes,250,2.153313711,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,67,4,19.05,N,N,EF-008,EF-008,2013,7,933
10969,TA-07993,S-0066,Yes,1,21.10191795,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,72,4,19.05,N,N,EF-008,EF-008,2013,7,933
10970,TA-07993,S-0066,Yes,2,11.53719891,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,72,4,19.05,N,N,EF-008,EF-008,2013,7,933
10971,TA-07993,S-0066,Yes,5,5.797811076,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,72,4,19.05,N,N,EF-008,EF-008,2013,7,933
10972,TA-07993,S-0066,Yes,10,3.883754444,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,72,4,19.05,N,N,EF-008,EF-008,2013,7,933
10973,TA-07993,S-0066,Yes,25,2.737546113,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,72,4,19.05,N,N,EF-008,EF-008,2013,7,933
10974,TA-07993,S-0066,Yes,50,2.42039138,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,72,4,19.05,N,N,EF-008,EF-008,2013,7,933
10975,TA-07993,S-0066,Yes,100,2.278506368,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,72,4,19.05,N,N,EF-008,EF-008,2013,7,933
10976,TA-07993,S-0066,Yes,250,2.195044596,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,72,4,19.05,N,N,EF-008,EF-008,2013,7,933
10977,TA-07994,S-0066,Yes,1,22.0700745,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,80,6,31.75,N,N,EF-003,EF-003,2013,8,944
10978,TA-07994,S-0066,Yes,2,12.50535546,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,80,6,31.75,N,N,EF-003,EF-003,2013,8,944
10979,TA-07994,S-0066,Yes,5,6.765967628,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,80,6,31.75,N,N,EF-003,EF-003,2013,8,944
10980,TA-07994,S-0066,Yes,10,4.851910996,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,80,6,31.75,N,N,EF-003,EF-003,2013,8,944
10981,TA-07994,S-0066,Yes,25,3.705702665,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,80,6,31.75,N,N,EF-003,EF-003,2013,8,944
10982,TA-07994,S-0066,Yes,50,3.388547932,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,80,6,31.75,N,N,EF-003,EF-003,2013,8,944
10983,TA-07994,S-0066,Yes,100,3.24666292,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,80,6,31.75,N,N,EF-003,EF-003,2013,8,944
10984,TA-07994,S-0066,Yes,250,3.163201148,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,80,6,31.75,N,N,EF-003,EF-003,2013,8,944
10985,TA-07996,S-0066,Yes,1,22.7767175,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,184,6,31.75,N,N,EF-003,EF-003,2013,8,944
10986,TA-07996,S-0066,Yes,2,13.21199846,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,184,6,31.75,N,N,EF-003,EF-003,2013,8,944
10987,TA-07996,S-0066,Yes,5,7.472610629,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,184,6,31.75,N,N,EF-003,EF-003,2013,8,944
10988,TA-07996,S-0066,Yes,10,5.558553997,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,184,6,31.75,N,N,EF-003,EF-003,2013,8,944
10989,TA-07996,S-0066,Yes,25,4.412345665,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,184,6,31.75,N,N,EF-003,EF-003,2013,8,944
10990,TA-07996,S-0066,Yes,50,4.095190933,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,184,6,31.75,N,N,EF-003,EF-003,2013,8,944
10991,TA-07996,S-0066,Yes,100,3.95608798,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,184,6,31.75,N,N,EF-003,EF-003,2013,8,944
10992,TA-07996,S-0066,Yes,250,3.869844149,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0035,9.52,1.65,184,6,31.75,N,N,EF-003,EF-003,2013,8,944
10993,TA-08007,S-0066,Yes,1,28.80822154,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,146,4,50.8,N,N,EF-003,EF-003,2013,9,975
10994,TA-08007,S-0066,Yes,2,16.94830378,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,146,4,50.8,N,N,EF-003,EF-003,2013,9,975
10995,TA-08007,S-0066,Yes,5,9.831796709,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,146,4,50.8,N,N,EF-003,EF-003,2013,9,975
10996,TA-08007,S-0066,Yes,10,7.458700333,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,146,4,50.8,N,N,EF-003,EF-003,2013,9,975
10997,TA-08007,S-0066,Yes,25,6.037068155,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,146,4,50.8,N,N,EF-003,EF-003,2013,9,975
10998,TA-08007,S-0066,Yes,50,5.628105473,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,146,4,50.8,N,N,EF-003,EF-003,2013,9,975
10999,TA-08007,S-0066,Yes,100,5.441707517,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,146,4,50.8,N,N,EF-003,EF-003,2013,9,975
11000,TA-08007,S-0066,Yes,250,5.330425154,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,146,4,50.8,N,N,EF-003,EF-003,2013,9,975
11001,TA-08008,S-0066,Yes,1,28.65242623,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,162,0,0,N,N,EF-003,EF-003,2013,9,975
11002,TA-08008,S-0066,Yes,2,16.79250847,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,162,0,0,N,N,EF-003,EF-003,2013,9,975
11003,TA-08008,S-0066,Yes,5,9.676001402,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,162,0,0,N,N,EF-003,EF-003,2013,9,975
11004,TA-08008,S-0066,Yes,10,7.305687085,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,162,0,0,N,N,EF-003,EF-003,2013,9,975
11005,TA-08008,S-0066,Yes,25,5.881272848,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,162,0,0,N,N,EF-003,EF-003,2013,9,975
11006,TA-08008,S-0066,Yes,50,5.475092225,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,162,0,0,N,N,EF-003,EF-003,2013,9,975
11007,TA-08008,S-0066,Yes,100,5.288694268,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,162,0,0,N,N,EF-003,EF-003,2013,9,975
11008,TA-08008,S-0066,Yes,250,5.174629847,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,162,0,0,N,N,EF-003,EF-003,2013,9,975
11009,TA-08009,S-0066,Yes,1,28.88611919,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,157,4,50.8,N,N,EF-003,EF-003,2013,9,975
11010,TA-08009,S-0066,Yes,2,17.02620143,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,157,4,50.8,N,N,EF-003,EF-003,2013,9,975
11011,TA-08009,S-0066,Yes,5,9.909694363,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,157,4,50.8,N,N,EF-003,EF-003,2013,9,975
11012,TA-08009,S-0066,Yes,10,7.536597987,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,157,4,50.8,N,N,EF-003,EF-003,2013,9,975
11013,TA-08009,S-0066,Yes,25,6.114965808,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,157,4,50.8,N,N,EF-003,EF-003,2013,9,975
11014,TA-08009,S-0066,Yes,50,5.706003127,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,157,4,50.8,N,N,EF-003,EF-003,2013,9,975
11015,TA-08009,S-0066,Yes,100,5.51960517,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,157,4,50.8,N,N,EF-003,EF-003,2013,9,975
11016,TA-08009,S-0066,Yes,250,5.408322808,NUT-SWIVEL,0.044,1,SLEEVE-ORFS,0.009,1,CONNECTOR-SEAL,0.175,1,SP-0029,15.88,1.65,157,4,50.8,N,N,EF-003,EF-003,2013,9,975
