,tube_assembly_id,supplier,bracket_pricing,quantity,cost,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day
16206,TA-10505,S-0066,Yes,2,16.3334687269,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0035,19.05,2.11,173.0,7,50.8,N,Y,EF-003,EF-003,2013,10,1005
16207,TA-10505,S-0066,Yes,5,10.2185029184,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0035,19.05,2.11,173.0,7,50.8,N,Y,EF-003,EF-003,2013,10,1005
16208,TA-10505,S-0066,Yes,10,8.18203568825,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0035,19.05,2.11,173.0,7,50.8,N,Y,EF-003,EF-003,2013,10,1005
16209,TA-10505,S-0066,Yes,25,6.95792970293,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0035,19.05,2.11,173.0,7,50.8,N,Y,EF-003,EF-003,2013,10,1005
16210,TA-10505,S-0066,Yes,50,6.61573643885,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0035,19.05,2.11,173.0,7,50.8,N,Y,EF-003,EF-003,2013,10,1005
16211,TA-10505,S-0066,Yes,100,6.46272319069,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0035,19.05,2.11,173.0,7,50.8,N,Y,EF-003,EF-003,2013,10,1005
16212,TA-10505,S-0066,Yes,250,6.37091524179,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0035,19.05,2.11,173.0,7,50.8,N,Y,EF-003,EF-003,2013,10,1005
16219,TA-10518,S-0066,Yes,1,29.6845701441,C-1624,1.0,C-1655,1.0,C-0388,1.0,SP-0029,12.7,1.24,72.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16220,TA-10518,S-0066,Yes,2,19.4938878163,C-1624,1.0,C-1655,1.0,C-0388,1.0,SP-0029,12.7,1.24,72.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16221,TA-10518,S-0066,Yes,5,13.3789220078,C-1624,1.0,C-1655,1.0,C-0388,1.0,SP-0029,12.7,1.24,72.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16222,TA-10518,S-0066,Yes,10,11.3424547776,C-1624,1.0,C-1655,1.0,C-0388,1.0,SP-0029,12.7,1.24,72.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16223,TA-10518,S-0066,Yes,25,10.1183487923,C-1624,1.0,C-1655,1.0,C-0388,1.0,SP-0029,12.7,1.24,72.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16224,TA-10518,S-0066,Yes,50,9.77893758729,C-1624,1.0,C-1655,1.0,C-0388,1.0,SP-0029,12.7,1.24,72.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16225,TA-10518,S-0066,Yes,100,9.62314228006,C-1624,1.0,C-1655,1.0,C-0388,1.0,SP-0029,12.7,1.24,72.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16226,TA-10518,S-0066,Yes,250,9.53133433117,C-1624,1.0,C-1655,1.0,C-0388,1.0,SP-0029,12.7,1.24,72.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16227,TA-10520,S-0066,Yes,1,29.4063642383,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,2.11,140.0,4,63.5,N,N,EF-003,EF-003,2013,10,1005
16228,TA-10520,S-0066,Yes,2,17.546446476,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,2.11,140.0,4,63.5,N,N,EF-003,EF-003,2013,10,1005
16229,TA-10520,S-0066,Yes,5,10.4299394068,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,2.11,140.0,4,63.5,N,N,EF-003,EF-003,2013,10,1005
16230,TA-10520,S-0066,Yes,10,8.05962508972,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,2.11,140.0,4,63.5,N,N,EF-003,EF-003,2013,10,1005
16231,TA-10520,S-0066,Yes,25,6.63521085226,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,2.11,140.0,4,63.5,N,N,EF-003,EF-003,2013,10,1005
16232,TA-10520,S-0066,Yes,50,6.22903022985,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,2.11,140.0,4,63.5,N,N,EF-003,EF-003,2013,10,1005
16233,TA-10520,S-0066,Yes,100,6.03985021394,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,2.11,140.0,4,63.5,N,N,EF-003,EF-003,2013,10,1005
16234,TA-10520,S-0066,Yes,250,5.92856785164,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,2.11,140.0,4,63.5,N,N,EF-003,EF-003,2013,10,1005
16235,TA-10521,S-0066,Yes,1,28.3742203279,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,124.0,7,19.05,N,N,EF-003,EF-003,2013,6,883
16236,TA-10521,S-0066,Yes,2,16.5143025656,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,124.0,7,19.05,N,N,EF-003,EF-003,2013,6,883
16237,TA-10521,S-0066,Yes,5,9.3977954964,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,124.0,7,19.05,N,N,EF-003,EF-003,2013,6,883
16238,TA-10521,S-0066,Yes,10,7.02748117937,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,124.0,7,19.05,N,N,EF-003,EF-003,2013,6,883
16239,TA-10521,S-0066,Yes,25,5.60306694191,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,124.0,7,19.05,N,N,EF-003,EF-003,2013,6,883
16240,TA-10521,S-0066,Yes,50,5.1968863195,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,124.0,7,19.05,N,N,EF-003,EF-003,2013,6,883
16241,TA-10521,S-0066,Yes,100,5.00770630359,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,124.0,7,19.05,N,N,EF-003,EF-003,2013,6,883
16242,TA-10521,S-0066,Yes,250,4.89642394129,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,124.0,7,19.05,N,N,EF-003,EF-003,2013,6,883
16246,TA-10534,S-0066,Yes,1,28.6635544699,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.65,140.0,6,38.1,N,N,EF-003,EF-003,2013,6,883
16247,TA-10534,S-0066,Yes,2,16.8036367076,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.65,140.0,6,38.1,N,N,EF-003,EF-003,2013,6,883
16248,TA-10534,S-0066,Yes,5,9.68991169745,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.65,140.0,6,38.1,N,N,EF-003,EF-003,2013,6,883
16249,TA-10534,S-0066,Yes,10,7.31681532136,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.65,140.0,6,38.1,N,N,EF-003,EF-003,2013,6,883
16250,TA-10534,S-0066,Yes,25,5.89240108389,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.65,140.0,6,38.1,N,N,EF-003,EF-003,2013,6,883
16251,TA-10534,S-0066,Yes,50,5.48622046149,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.65,140.0,6,38.1,N,N,EF-003,EF-003,2013,6,883
16252,TA-10534,S-0066,Yes,100,5.29982250463,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.65,140.0,6,38.1,N,N,EF-003,EF-003,2013,6,883
16253,TA-10534,S-0066,Yes,250,5.18575808327,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.65,140.0,6,38.1,N,N,EF-003,EF-003,2013,6,883
16261,TA-10548,S-0066,Yes,1,27.7621673353,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,67.0,2,31.75,N,N,EF-003,EF-003,2013,8,944
16262,TA-10548,S-0066,Yes,2,15.902249573,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,67.0,2,31.75,N,N,EF-003,EF-003,2013,8,944
16263,TA-10548,S-0066,Yes,5,8.78574250374,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,67.0,2,31.75,N,N,EF-003,EF-003,2013,8,944
16264,TA-10548,S-0066,Yes,10,6.41542818671,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,67.0,2,31.75,N,N,EF-003,EF-003,2013,8,944
16265,TA-10548,S-0066,Yes,25,4.99101394924,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,67.0,2,31.75,N,N,EF-003,EF-003,2013,8,944
16266,TA-10548,S-0066,Yes,50,4.58483332684,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,67.0,2,31.75,N,N,EF-003,EF-003,2013,8,944
16267,TA-10548,S-0066,Yes,100,4.39843536999,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,67.0,2,31.75,N,N,EF-003,EF-003,2013,8,944
16268,TA-10548,S-0066,Yes,250,4.28437094863,C-1621,1.0,C-1628,1.0,C-1638,1.0,SP-0029,9.52,0.89,67.0,2,31.75,N,N,EF-003,EF-003,2013,8,944
16386,TA-10689,S-0066,Yes,1,27.7176543904,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,42.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16387,TA-10689,S-0066,Yes,2,15.857736628,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,42.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16388,TA-10689,S-0066,Yes,5,8.74401161788,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,42.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16389,TA-10689,S-0066,Yes,10,6.37091524179,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,42.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16390,TA-10689,S-0066,Yes,25,4.94650100432,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,42.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16391,TA-10689,S-0066,Yes,50,4.54032038192,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,42.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16392,TA-10689,S-0066,Yes,100,4.35392242507,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,42.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16393,TA-10689,S-0066,Yes,250,4.23985800371,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,42.0,2,38.1,N,N,EF-003,EF-003,2013,5,852
16395,TA-10696,S-0066,Yes,1,29.3006459941,C-1344,1.0,C-1625,1.0,C-1632,1.0,SP-0029,25.4,1.65,82.0,5,50.8,Y,N,EF-003,EF-003,2013,10,1005
16396,TA-10696,S-0066,Yes,2,17.4407282318,C-1344,1.0,C-1625,1.0,C-1632,1.0,SP-0029,25.4,1.65,82.0,5,50.8,Y,N,EF-003,EF-003,2013,10,1005
16397,TA-10696,S-0066,Yes,5,10.3242211626,C-1344,1.0,C-1625,1.0,C-1632,1.0,SP-0029,25.4,1.65,82.0,5,50.8,Y,N,EF-003,EF-003,2013,10,1005
16398,TA-10696,S-0066,Yes,10,7.95390684553,C-1344,1.0,C-1625,1.0,C-1632,1.0,SP-0029,25.4,1.65,82.0,5,50.8,Y,N,EF-003,EF-003,2013,10,1005
16399,TA-10696,S-0066,Yes,25,6.52949260807,C-1344,1.0,C-1625,1.0,C-1632,1.0,SP-0029,25.4,1.65,82.0,5,50.8,Y,N,EF-003,EF-003,2013,10,1005
16400,TA-10696,S-0066,Yes,50,6.12331198567,C-1344,1.0,C-1625,1.0,C-1632,1.0,SP-0029,25.4,1.65,82.0,5,50.8,Y,N,EF-003,EF-003,2013,10,1005
16401,TA-10696,S-0066,Yes,100,5.93413196975,C-1344,1.0,C-1625,1.0,C-1632,1.0,SP-0029,25.4,1.65,82.0,5,50.8,Y,N,EF-003,EF-003,2013,10,1005
16402,TA-10696,S-0066,Yes,250,5.82284960745,C-1344,1.0,C-1625,1.0,C-1632,1.0,SP-0029,25.4,1.65,82.0,5,50.8,Y,N,EF-003,EF-003,2013,10,1005
16406,TA-10715,S-0066,Yes,1,25.5921612704,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,3.05,83.0,4,50.8,N,Y,EF-003,EF-003,2013,10,1005
16407,TA-10715,S-0066,Yes,2,15.4014789426,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,3.05,83.0,4,50.8,N,Y,EF-003,EF-003,2013,10,1005
16408,TA-10715,S-0066,Yes,5,9.2865131341,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,3.05,83.0,4,50.8,N,Y,EF-003,EF-003,2013,10,1005
16409,TA-10715,S-0066,Yes,10,7.24726384492,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,3.05,83.0,4,50.8,N,Y,EF-003,EF-003,2013,10,1005
16410,TA-10715,S-0066,Yes,25,6.02593991865,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,3.05,83.0,4,50.8,N,Y,EF-003,EF-003,2013,10,1005
16411,TA-10715,S-0066,Yes,50,5.68374665457,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,3.05,83.0,4,50.8,N,Y,EF-003,EF-003,2013,10,1005
16412,TA-10715,S-0066,Yes,100,5.53073340641,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,3.05,83.0,4,50.8,N,Y,EF-003,EF-003,2013,10,1005
16413,TA-10715,S-0066,Yes,250,5.43892545751,C-1625,1.0,C-1632,1.0,C-1642,1.0,SP-0029,25.4,3.05,83.0,4,50.8,N,Y,EF-003,EF-003,2013,10,1005
16433,TA-10751,S-0066,Yes,1,22.5791913111,C-1625,2.0,C-1632,2.0,,0.0,SP-0029,25.4,1.65,57.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
16434,TA-10751,S-0066,Yes,2,13.0144722712,C-1625,2.0,C-1632,2.0,,0.0,SP-0029,25.4,1.65,57.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
16435,TA-10751,S-0066,Yes,5,7.27508443549,C-1625,2.0,C-1632,2.0,,0.0,SP-0029,25.4,1.65,57.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
16436,TA-10751,S-0066,Yes,10,5.36380986296,C-1625,2.0,C-1632,2.0,,0.0,SP-0029,25.4,1.65,57.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
16437,TA-10751,S-0066,Yes,25,4.21481947219,C-1625,2.0,C-1632,2.0,,0.0,SP-0029,25.4,1.65,57.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
16438,TA-10751,S-0066,Yes,50,3.90044679868,C-1625,2.0,C-1632,2.0,,0.0,SP-0029,25.4,1.65,57.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
16439,TA-10751,S-0066,Yes,100,3.75856178675,C-1625,2.0,C-1632,2.0,,0.0,SP-0029,25.4,1.65,57.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
16440,TA-10751,S-0066,Yes,250,3.67231795597,C-1625,2.0,C-1632,2.0,,0.0,SP-0029,25.4,1.65,57.0,2,63.5,N,N,EF-003,EF-003,2013,10,1005
16441,TA-10754,S-0066,Yes,1,67.5205733267,,0.0,,0.0,,0.0,SP-0028,34.92,1.65,103.0,5,63.5,N,Y,EF-017,EF-017,2011,8,213
16447,TA-10764,S-0066,Yes,1,27.6842696817,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16448,TA-10764,S-0066,Yes,2,15.8243519193,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16449,TA-10764,S-0066,Yes,5,8.70784485013,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16450,TA-10764,S-0066,Yes,10,6.3375305331,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16451,TA-10764,S-0066,Yes,25,4.91311629563,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16452,TA-10764,S-0066,Yes,50,4.50693567323,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16453,TA-10764,S-0066,Yes,100,4.32053771637,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16454,TA-10764,S-0066,Yes,250,4.20647329502,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16455,TA-10765,S-0066,Yes,1,27.6842696817,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16456,TA-10765,S-0066,Yes,2,15.8243519193,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16457,TA-10765,S-0066,Yes,5,8.70784485013,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16458,TA-10765,S-0066,Yes,10,6.3375305331,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16459,TA-10765,S-0066,Yes,25,4.91311629563,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16460,TA-10765,S-0066,Yes,50,4.50693567323,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16461,TA-10765,S-0066,Yes,100,4.32053771637,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16462,TA-10765,S-0066,Yes,250,4.20647329502,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,49.0,3,31.75,N,N,EF-003,EF-003,2013,6,883
16463,TA-10767,S-0066,Yes,1,27.7621673353,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,51.0,4,31.75,N,N,EF-003,EF-003,2013,6,883
16464,TA-10767,S-0066,Yes,2,15.902249573,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,51.0,4,31.75,N,N,EF-003,EF-003,2013,6,883
16465,TA-10767,S-0066,Yes,5,8.78574250374,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,51.0,4,31.75,N,N,EF-003,EF-003,2013,6,883
16466,TA-10767,S-0066,Yes,10,6.41264612765,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,51.0,4,31.75,N,N,EF-003,EF-003,2013,6,883
16467,TA-10767,S-0066,Yes,25,4.99101394924,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,51.0,4,31.75,N,N,EF-003,EF-003,2013,6,883
16468,TA-10767,S-0066,Yes,50,4.58205126778,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,51.0,4,31.75,N,N,EF-003,EF-003,2013,6,883
16469,TA-10767,S-0066,Yes,100,4.39565331093,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,51.0,4,31.75,N,N,EF-003,EF-003,2013,6,883
16470,TA-10767,S-0066,Yes,250,4.28437094863,C-1621,2.0,C-1628,2.0,,0.0,SP-0019,9.52,0.71,51.0,4,31.75,N,N,EF-003,EF-003,2013,6,883
16471,TA-10774,S-0066,Yes,1,22.9380769295,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,212.0,8,38.1,N,N,EF-003,EF-003,2013,5,852
16472,TA-10774,S-0066,Yes,2,13.3733578896,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,212.0,8,38.1,N,N,EF-003,EF-003,2013,5,852
16473,TA-10774,S-0066,Yes,5,7.63675211297,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,212.0,8,38.1,N,N,EF-003,EF-003,2013,5,852
16474,TA-10774,S-0066,Yes,10,5.72269548138,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,212.0,8,38.1,N,N,EF-003,EF-003,2013,5,852
16475,TA-10774,S-0066,Yes,25,4.57370509061,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,212.0,8,38.1,N,N,EF-003,EF-003,2013,5,852
16476,TA-10774,S-0066,Yes,50,4.25933241711,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,212.0,8,38.1,N,N,EF-003,EF-003,2013,5,852
16477,TA-10774,S-0066,Yes,100,4.11744740517,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,212.0,8,38.1,N,N,EF-003,EF-003,2013,5,852
16478,TA-10774,S-0066,Yes,250,4.03398563345,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,212.0,8,38.1,N,N,EF-003,EF-003,2013,5,852
16484,TA-10779,S-0066,Yes,1,20.9377764671,C-0823,2.0,,0.0,,0.0,SP-0039,9.52,0.71,87.0,3,38.1,N,N,EF-008,EF-008,2013,8,944
16485,TA-10779,S-0066,Yes,2,11.3730574273,C-0823,2.0,,0.0,,0.0,SP-0039,9.52,0.71,87.0,3,38.1,N,N,EF-008,EF-008,2013,8,944
16486,TA-10779,S-0066,Yes,5,5.63366959154,C-0823,2.0,,0.0,,0.0,SP-0039,9.52,0.71,87.0,3,38.1,N,N,EF-008,EF-008,2013,8,944
16487,TA-10779,S-0066,Yes,10,3.71961295994,C-0823,2.0,,0.0,,0.0,SP-0039,9.52,0.71,87.0,3,38.1,N,N,EF-008,EF-008,2013,8,944
16488,TA-10779,S-0066,Yes,25,2.57340462823,C-0823,2.0,,0.0,,0.0,SP-0039,9.52,0.71,87.0,3,38.1,N,N,EF-008,EF-008,2013,8,944
16489,TA-10779,S-0066,Yes,50,2.25624989567,C-0823,2.0,,0.0,,0.0,SP-0039,9.52,0.71,87.0,3,38.1,N,N,EF-008,EF-008,2013,8,944
16490,TA-10779,S-0066,Yes,100,2.11436488374,C-0823,2.0,,0.0,,0.0,SP-0039,9.52,0.71,87.0,3,38.1,N,N,EF-008,EF-008,2013,8,944
16491,TA-10779,S-0066,Yes,250,2.03090311201,C-0823,2.0,,0.0,,0.0,SP-0039,9.52,0.71,87.0,3,38.1,N,N,EF-008,EF-008,2013,8,944
16492,TA-10780,S-0066,Yes,1,33.5711066475,C-0444,1.0,C-0445,1.0,C-1841,1.0,SP-0035,25.4,2.41,72.0,3,50.8,N,N,EF-018,EF-003,2013,10,1005
16493,TA-10780,S-0066,Yes,2,23.3804243196,C-0444,1.0,C-0445,1.0,C-1841,1.0,SP-0035,25.4,2.41,72.0,3,50.8,N,N,EF-018,EF-003,2013,10,1005
16494,TA-10780,S-0066,Yes,5,17.2682405702,C-0444,1.0,C-0445,1.0,C-1841,1.0,SP-0035,25.4,2.41,72.0,3,50.8,N,N,EF-018,EF-003,2013,10,1005
16495,TA-10780,S-0066,Yes,10,15.228991281,C-0444,1.0,C-0445,1.0,C-1841,1.0,SP-0035,25.4,2.41,72.0,3,50.8,N,N,EF-018,EF-003,2013,10,1005
16496,TA-10780,S-0066,Yes,25,14.0048852957,C-0444,1.0,C-0445,1.0,C-1841,1.0,SP-0035,25.4,2.41,72.0,3,50.8,N,N,EF-018,EF-003,2013,10,1005
16497,TA-10780,S-0066,Yes,50,13.6654740907,C-0444,1.0,C-0445,1.0,C-1841,1.0,SP-0035,25.4,2.41,72.0,3,50.8,N,N,EF-018,EF-003,2013,10,1005
16498,TA-10780,S-0066,Yes,100,13.5124608425,C-0444,1.0,C-0445,1.0,C-1841,1.0,SP-0035,25.4,2.41,72.0,3,50.8,N,N,EF-018,EF-003,2013,10,1005
16499,TA-10780,S-0066,Yes,250,13.4178708346,C-0444,1.0,C-0445,1.0,C-1841,1.0,SP-0035,25.4,2.41,72.0,3,50.8,N,N,EF-018,EF-003,2013,10,1005
16501,TA-10786,S-0066,Yes,1,21.4802779833,C-1435,2.0,,0.0,,0.0,SP-0019,15.88,1.24,29.0,2,31.75,N,N,EF-008,EF-008,2013,9,975
16502,TA-10786,S-0066,Yes,2,11.9155589435,C-1435,2.0,,0.0,,0.0,SP-0019,15.88,1.24,29.0,2,31.75,N,N,EF-008,EF-008,2013,9,975
16503,TA-10786,S-0066,Yes,5,6.17617110776,C-1435,2.0,,0.0,,0.0,SP-0019,15.88,1.24,29.0,2,31.75,N,N,EF-008,EF-008,2013,9,975
16504,TA-10786,S-0066,Yes,10,4.26211447617,C-1435,2.0,,0.0,,0.0,SP-0019,15.88,1.24,29.0,2,31.75,N,N,EF-008,EF-008,2013,9,975
16505,TA-10786,S-0066,Yes,25,3.11590614446,C-1435,2.0,,0.0,,0.0,SP-0019,15.88,1.24,29.0,2,31.75,N,N,EF-008,EF-008,2013,9,975
16506,TA-10786,S-0066,Yes,50,2.79875141189,C-1435,2.0,,0.0,,0.0,SP-0019,15.88,1.24,29.0,2,31.75,N,N,EF-008,EF-008,2013,9,975
16507,TA-10786,S-0066,Yes,100,2.65686639996,C-1435,2.0,,0.0,,0.0,SP-0019,15.88,1.24,29.0,2,31.75,N,N,EF-008,EF-008,2013,9,975
16508,TA-10786,S-0066,Yes,250,2.57340462823,C-1435,2.0,,0.0,,0.0,SP-0019,15.88,1.24,29.0,2,31.75,N,N,EF-008,EF-008,2013,9,975
16509,TA-10788,S-0066,Yes,1,20.7931093961,C-1229,2.0,,0.0,,0.0,SP-0019,12.7,0.89,53.34,3,25.4,N,N,EF-008,EF-008,2013,3,821
16510,TA-10788,S-0066,Yes,2,11.2283903563,C-1229,2.0,,0.0,,0.0,SP-0019,12.7,0.89,53.34,3,25.4,N,N,EF-008,EF-008,2013,3,821
16511,TA-10788,S-0066,Yes,5,5.48900252055,C-1229,2.0,,0.0,,0.0,SP-0019,12.7,0.89,53.34,3,25.4,N,N,EF-008,EF-008,2013,3,821
16512,TA-10788,S-0066,Yes,10,3.57772794801,C-1229,2.0,,0.0,,0.0,SP-0019,12.7,0.89,53.34,3,25.4,N,N,EF-008,EF-008,2013,3,821
16513,TA-10788,S-0066,Yes,25,2.42873755724,C-1229,2.0,,0.0,,0.0,SP-0019,12.7,0.89,53.34,3,25.4,N,N,EF-008,EF-008,2013,3,821
16514,TA-10788,S-0066,Yes,50,2.11436488374,C-1229,2.0,,0.0,,0.0,SP-0019,12.7,0.89,53.34,3,25.4,N,N,EF-008,EF-008,2013,3,821
16515,TA-10788,S-0066,Yes,100,1.9724798718,C-1229,2.0,,0.0,,0.0,SP-0019,12.7,0.89,53.34,3,25.4,N,N,EF-008,EF-008,2013,3,821
