supplier,year,month,day,annual_usage,min_order_quantity,bracket_pricing,quantity,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,spec1,spec2,spec3,spec4,spec5,spec6,cost
45,2006,3,8827,500,50,0,50,4,12.7,2.11,127.0,9,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.25098623994
45,2006,3,8827,500,50,0,50,4,12.7,2.11,126.0,8,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.17308858632
35,2007,10,9404,258,1,0,1,4,9.52,0.89,112.0,5,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,2.70416140394
17,2010,1,10232,22,1,0,1,4,25.4,1.65,33.0,2,50.8,0,0,0,1,2,0,0,0,1267,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,17.1068811449
27,2013,9,11575,1,35,0,35,4,25.4,3.05,49.0,2,50.8,1,0,0,1,1,0,0,0,1327,2.0,1334,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.73630531429
27,2013,8,11539,11,1,0,1,4,12.7,2.11,61.0,4,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.73198199451
27,2013,8,11539,1,1,0,1,4,12.7,2.11,57.0,4,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.77093082132
35,2005,8,8642,10,0,1,85,4,19.05,2.41,190.0,9,38.1,0,0,0,1,1,0,0,0,1326,1.0,1333,1.0,1349,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.68931077269
35,2005,8,8642,10,0,1,150,4,19.05,2.41,190.0,9,38.1,0,0,0,1,1,0,0,0,1326,1.0,1333,1.0,1349,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.3999766307
35,2005,8,8642,10,0,1,200,4,19.05,2.41,190.0,9,38.1,0,0,0,1,1,0,0,0,1326,1.0,1333,1.0,1349,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.30538662275
35,2005,8,8642,10,0,1,250,4,19.05,2.41,190.0,9,38.1,0,0,0,1,1,0,0,0,1326,1.0,1333,1.0,1349,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.24696338254
41,2013,6,11474,0,0,1,1,4,12.7,1.65,84.0,5,38.1,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,24.6128764821
41,2013,6,11474,0,0,1,2,4,12.7,1.65,84.0,5,38.1,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,14.4221941543
41,2013,6,11474,0,0,1,5,4,12.7,1.65,84.0,5,38.1,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,8.30722834584
41,2013,6,11474,0,0,1,10,4,12.7,1.65,84.0,5,38.1,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.26797905666
41,2013,6,11474,0,0,1,25,4,12.7,1.65,84.0,5,38.1,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.0466551304
41,2013,6,11474,0,0,1,50,4,12.7,1.65,84.0,5,38.1,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.70446186632
41,2013,6,11474,0,0,1,100,4,12.7,1.65,84.0,5,38.1,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.55144861815
41,2013,6,11474,0,0,1,250,4,12.7,1.65,84.0,5,38.1,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.45964066925
44,2008,9,9754,463,25,0,25,4,12.7,1.24,53.0,3,31.75,0,0,0,1,1,0,0,1,969,1.0,971,1.0,1198,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.86582129165
41,2011,8,10804,400,40,0,40,16,66.7,7.9,37.0,1,180.0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,11.7569815772
9,2011,5,10712,250,65,0,65,4,12.7,1.65,27.0,2,25.4,0,0,0,2,2,0,0,0,348,2.0,349,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,0,3.45531734948
9,2011,5,10712,250,66,0,66,4,12.7,1.65,32.0,2,25.4,0,0,0,2,2,0,0,0,348,2.0,349,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,0,3.49426617628
41,2013,6,11489,0,0,1,1,4,12.7,2.11,151.0,9,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,29.3062101122
41,2013,6,11489,0,0,1,2,4,12.7,2.11,151.0,9,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,17.4462923499
41,2013,6,11489,0,0,1,5,4,12.7,2.11,151.0,9,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,10.3297852807
41,2013,6,11489,0,0,1,10,4,12.7,2.11,151.0,9,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.95947096365
41,2013,6,11489,0,0,1,25,4,12.7,2.11,151.0,9,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.53505672618
41,2013,6,11489,0,0,1,50,4,12.7,2.11,151.0,9,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.12887610378
41,2013,6,11489,0,0,1,100,4,12.7,2.11,151.0,9,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.94247814693
41,2013,6,11489,0,0,1,250,4,12.7,2.11,151.0,9,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.82841372557
41,2013,6,11489,0,0,1,1,4,12.7,2.11,150.0,8,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,29.2310945177
41,2013,6,11489,0,0,1,2,4,12.7,2.11,150.0,8,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,17.3711767553
41,2013,6,11489,0,0,1,5,4,12.7,2.11,150.0,8,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,10.2546696861
41,2013,6,11489,0,0,1,10,4,12.7,2.11,150.0,8,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.8843553691
41,2013,6,11489,0,0,1,25,4,12.7,2.11,150.0,8,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.45994113163
41,2013,6,11489,0,0,1,50,4,12.7,2.11,150.0,8,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.05097845017
41,2013,6,11489,0,0,1,100,4,12.7,2.11,150.0,8,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.86458049331
41,2013,6,11489,0,0,1,250,4,12.7,2.11,150.0,8,25.4,0,0,1,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.75329813101
27,2012,9,11201,1,0,1,1,4,19.05,2.11,95.0,4,50.8,0,0,0,1,1,0,0,0,1326,2.0,1333,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,31.8629223861
27,2012,9,11201,1,0,1,6,4,19.05,2.11,95.0,4,50.8,0,0,0,1,1,0,0,0,1326,2.0,1333,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.61449564051
27,2012,9,11201,1,0,1,20,4,19.05,2.11,95.0,4,50.8,0,0,0,1,1,0,0,0,1326,2.0,1333,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.14094467597
27,2013,8,11539,20,20,0,20,4,19.05,2.11,110.0,6,50.8,0,0,0,1,1,0,0,0,1326,2.0,1333,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.34711750861
27,2013,9,11575,20,20,0,20,10,19.05,1.65,100.0,6,50.8,1,0,1,1,1,0,0,0,1326,1.0,1333,1.0,1342,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,6.36256906462
27,2013,8,11539,1,50,0,50,4,12.7,2.11,20.0,2,25.4,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,2.40926314384
27,2013,9,11575,1,70,0,70,4,12.7,2.11,21.0,2,25.4,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,2.27294225002
17,2010,10,10500,2500,1,1,1,3,50.8,1.65,64.0,2,76.2,0,0,0,2,1,0,0,0,1091,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,4.93815482715
17,2010,12,10573,100,1,1,1,3,50.8,1.65,64.0,2,76.2,0,0,0,2,1,0,0,0,1091,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,4.93815482715
10,2009,8,10104,371,25,1,1,4,15.88,1.24,60.0,4,50.8,1,0,1,1,1,0,0,0,1325,2.0,1332,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,5.85067019803
41,2009,8,10104,2,25,1,25,4,15.88,1.24,60.0,4,50.8,1,0,1,1,1,0,0,0,1325,2.0,1332,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,5.85067019803
41,2011,8,10804,300,4,0,1,4,69.85,1.65,126.0,2,152.4,1,0,0,1,1,0,0,0,1538,1.0,1670,1.0,500,1.0,501,1.0,0,0.0,0,0.0,1,1,1,1,1,1,52.2331588055
10,2007,2,9162,1500,125,0,125,4,22.22,3.05,395.0,13,63.5,0,0,0,1,1,0,0,0,1327,1.0,1337,1.0,1345,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,16.0636089983
27,2013,8,11539,3000,1,0,1,4,12.7,0.89,51.0,3,25.4,0,0,0,1,1,0,0,0,93,1.0,603,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,4.15639623198
41,2013,6,11474,0,0,1,1,4,12.7,1.65,52.0,3,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,21.7111888851
41,2013,6,11474,0,0,1,2,4,12.7,1.65,52.0,3,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,12.1464698453
41,2013,6,11474,0,0,1,5,4,12.7,1.65,52.0,3,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.40708200954
41,2013,6,11474,0,0,1,10,4,12.7,1.65,52.0,3,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.495807437
41,2013,6,11474,0,0,1,25,4,12.7,1.65,52.0,3,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.34681704623
41,2013,6,11474,0,0,1,50,4,12.7,1.65,52.0,3,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.02966231367
41,2013,6,11474,0,0,1,100,4,12.7,1.65,52.0,3,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.89055936079
41,2013,6,11474,0,0,1,250,4,12.7,1.65,52.0,3,38.1,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.80431553001
41,2011,8,10804,65,4,0,1,4,88.9,1.65,65.0,2,101.6,1,0,1,2,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,44.0038281133
39,2008,4,9596,50,1,1,1,4,25.4,1.65,22.0,2,38.1,1,0,1,1,2,0,0,0,438,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,16.1637631244
39,2011,1,10610,100,1,1,1,4,25.4,1.65,22.0,2,38.1,1,0,1,1,2,0,0,0,438,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,16.8592778888
41,2012,1,10969,2248,10,1,10,4,15.88,1.24,314.0,10,31.75,1,1,1,1,1,0,0,0,1325,2.0,1332,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,6.98018617539
41,2012,9,11228,337,35,1,35,4,15.88,1.24,314.0,10,31.75,1,1,1,1,1,0,0,0,1325,2.0,1332,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,10.5829526549
41,2013,12,11658,1,0,1,1,4,22.22,1.65,68.0,1,88.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,17.0568040818
41,2013,12,11658,1,0,1,2,4,22.22,1.65,68.0,1,88.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,9.16132047651
41,2013,12,11658,1,0,1,5,4,22.22,1.65,68.0,1,88.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.4234739015
41,2013,12,11658,1,0,1,10,4,22.22,1.65,68.0,1,88.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.84604641587
41,2013,12,11658,1,0,1,25,4,22.22,1.65,68.0,1,88.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.89736427725
41,2013,12,11658,1,0,1,50,4,22.22,1.65,68.0,1,88.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.64697896207
41,2013,12,11658,1,0,1,100,4,22.22,1.65,68.0,1,88.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.54126071788
41,2013,12,11658,1,0,1,250,4,22.22,1.65,68.0,1,88.9,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.4744913005
45,2005,4,8512,170,1,0,1,10,9.52,1.65,54.0,4,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,2.93785436477
40,2012,2,11003,1,0,1,2,4,9.52,0.89,15.0,2,19.05,0,0,0,1,1,0,0,0,1330,2.0,1683,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,57.9753287003
40,2012,2,11003,1,0,1,4,4,9.52,0.89,15.0,2,19.05,0,0,0,1,1,0,0,0,1330,2.0,1683,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,31.8434479727
40,2012,2,11003,1,0,1,6,4,9.52,0.89,15.0,2,19.05,0,0,0,1,1,0,0,0,1330,2.0,1683,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,23.1328210635
40,2012,2,11003,1,0,1,8,4,9.52,0.89,15.0,2,19.05,0,0,0,1,1,0,0,0,1330,2.0,1683,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,18.7788986385
27,2012,7,11163,218,0,1,1,4,9.52,1.65,35.0,2,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,30.6304702236
27,2012,7,11163,218,0,1,6,4,9.52,1.65,35.0,2,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.38204347802
27,2012,7,11163,218,0,1,20,4,9.52,1.65,35.0,2,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.90849251348
41,2012,8,11182,1,0,1,1,4,9.52,1.65,35.0,2,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,30.6304702236
41,2012,8,11182,1,0,1,6,4,9.52,1.65,35.0,2,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.33907179382
41,2012,8,11182,1,0,1,20,4,9.52,1.65,35.0,2,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.19504459641
27,2012,7,11163,218,0,1,1,4,9.52,1.65,62.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,31.0088302554
27,2012,7,11163,218,0,1,6,4,9.52,1.65,62.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.75762145079
27,2012,7,11163,218,0,1,20,4,9.52,1.65,62.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.28685254531
45,2005,9,8670,1,1,0,1,10,6.35,0.89,45.0,3,25.4,0,0,0,2,2,0,0,0,1514,2.0,1515,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,18.0833838741
45,2005,9,8657,12,1,0,1,10,12.7,1.24,81.0,4,25.4,0,0,0,2,2,0,0,0,348,2.0,349,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,10.972440923
41,2013,6,11474,0,0,1,1,4,9.52,1.24,30.0,2,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,21.413508566
41,2013,6,11474,0,0,1,2,4,9.52,1.24,30.0,2,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,11.8487895261
41,2013,6,11474,0,0,1,5,4,9.52,1.24,30.0,2,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,6.11218374944
41,2013,6,11474,0,0,1,10,4,9.52,1.24,30.0,2,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,4.19812711784
41,2013,6,11474,0,0,1,25,4,9.52,1.24,30.0,2,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,3.04913672707
41,2013,6,11474,0,0,1,50,4,9.52,1.24,30.0,2,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,2.73476405357
41,2013,6,11474,0,0,1,100,4,9.52,1.24,30.0,2,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,2.59287904164
41,2013,6,11474,0,0,1,250,4,9.52,1.24,30.0,2,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,2.50941726991
40,2014,1,11689,52,0,1,12,4,9.52,1.24,11.0,1,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,9.16688459463
40,2014,1,11689,52,0,1,24,4,9.52,1.24,11.0,1,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,6.67137762
40,2014,1,11689,52,0,1,36,4,9.52,1.24,11.0,1,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,5.8395419618
40,2014,1,11689,52,0,1,48,4,9.52,1.24,11.0,1,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,5.42223310316
45,2011,7,10773,2,0,1,2,10,9.52,1.24,53.0,6,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,12.6834072434
45,2011,7,10773,2,0,1,3,10,9.52,1.24,53.0,6,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,10.3798623437
45,2011,7,10773,2,0,1,4,10,9.52,1.24,53.0,6,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,9.22530783483
45,2011,7,10773,2,0,1,5,10,9.52,1.24,53.0,6,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,8.07353538501
9,2011,8,10804,155,1,1,1,10,9.52,1.24,117.0,6,19.05,0,0,0,2,2,0,0,0,996,2.0,997,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0,2.54558403766
9,2009,10,10135,155,50,1,50,10,9.52,1.24,117.0,6,19.05,0,0,0,2,2,0,0,0,996,2.0,997,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0,2.3786604942
41,2013,9,11566,0,0,1,1,4,15.88,1.65,450.0,4,50.8,0,0,0,1,1,0,0,0,1325,2.0,1332,2.0,1341,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,31.373279992
41,2013,9,11566,0,0,1,2,4,15.88,1.65,450.0,4,50.8,0,0,0,1,1,0,0,0,1325,2.0,1332,2.0,1341,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,19.5133622297
41,2013,9,11566,0,0,1,5,4,15.88,1.65,450.0,4,50.8,0,0,0,1,1,0,0,0,1325,2.0,1332,2.0,1341,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,12.3968551604
41,2013,9,11566,0,0,1,10,4,15.88,1.65,450.0,4,50.8,0,0,0,1,1,0,0,0,1325,2.0,1332,2.0,1341,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,10.0237587844
41,2013,9,11566,0,0,1,25,4,15.88,1.65,450.0,4,50.8,0,0,0,1,1,0,0,0,1325,2.0,1332,2.0,1341,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,8.60212660594
41,2013,9,11566,0,0,1,50,4,15.88,1.65,450.0,4,50.8,0,0,0,1,1,0,0,0,1325,2.0,1332,2.0,1341,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,8.19316392448
41,2013,9,11566,0,0,1,100,4,15.88,1.65,450.0,4,50.8,0,0,0,1,1,0,0,0,1325,2.0,1332,2.0,1341,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,8.00676596763
41,2013,9,11566,0,0,1,250,4,15.88,1.65,450.0,4,50.8,0,0,0,1,1,0,0,0,1325,2.0,1332,2.0,1341,2.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.89548360533
41,2013,9,11566,0,0,1,1,4,15.88,1.65,241.0,6,50.8,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,29.6094545495
41,2013,9,11566,0,0,1,2,4,15.88,1.65,241.0,6,50.8,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,17.7495367872
41,2013,9,11566,0,0,1,5,4,15.88,1.65,241.0,6,50.8,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,10.633029718
41,2013,9,11566,0,0,1,10,4,15.88,1.65,241.0,6,50.8,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,8.25993334186
41,2013,9,11566,0,0,1,25,4,15.88,1.65,241.0,6,50.8,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.83830116346
41,2013,9,11566,0,0,1,50,4,15.88,1.65,241.0,6,50.8,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.429338482
41,2013,9,11566,0,0,1,100,4,15.88,1.65,241.0,6,50.8,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.24294052514
41,2013,9,11566,0,0,1,250,4,15.88,1.65,241.0,6,50.8,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.13165816284
