tube_assembly_id,quantity,component_id_1_name,quantity_1,component_id_2_name,quantity_2,component_id_3_name,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day,cost,supplier
TA-07128,10,58,1,58,1,18,1,0,19.05,3.05,210.0,6,50.8,0,0,0,0,2013,12,1067,8.582652193,0
TA-07128,25,58,1,58,1,18,1,0,19.05,3.05,210.0,6,50.8,0,0,0,0,2013,12,1067,7.358546207,0
TA-07128,50,58,1,58,1,18,1,0,19.05,3.05,210.0,6,50.8,0,0,0,0,2013,12,1067,7.019135002,0
TA-07128,100,58,1,58,1,18,1,0,19.05,3.05,210.0,6,50.8,0,0,0,0,2013,12,1067,6.866121754,0
TA-07128,250,58,1,58,1,18,1,0,19.05,3.05,210.0,6,50.8,0,0,0,0,2013,12,1067,6.774313805,0
TA-07131,1,58,2,58,2,0,0,0,19.05,2.11,21.0,2,38.1,1,0,0,0,2013,10,1005,24.2790294,0
TA-07131,2,58,2,58,2,0,0,0,19.05,2.11,21.0,2,38.1,1,0,0,0,2013,10,1005,14.08834707,0
TA-07131,5,58,2,58,2,0,0,0,19.05,2.11,21.0,2,38.1,1,0,0,0,2013,10,1005,7.973381259,0
TA-07131,10,58,2,58,2,0,0,0,19.05,2.11,21.0,2,38.1,1,0,0,0,2013,10,1005,5.93413197,0
TA-07131,25,58,2,58,2,0,0,0,19.05,2.11,21.0,2,38.1,1,0,0,0,2013,10,1005,4.712808043,0
TA-07131,50,58,2,58,2,0,0,0,19.05,2.11,21.0,2,38.1,1,0,0,0,2013,10,1005,4.370614779,0
TA-07131,100,58,2,58,2,0,0,0,19.05,2.11,21.0,2,38.1,1,0,0,0,2013,10,1005,4.217601531,0
TA-07131,250,58,2,58,2,0,0,0,19.05,2.11,21.0,2,38.1,1,0,0,0,2013,10,1005,4.125793582,0
TA-07139,1,58,1,58,1,16,1,0,15.88,1.65,187.0,2,50.8,0,0,0,0,2013,9,975,28.96123479,0
TA-07139,2,58,1,58,1,16,1,0,15.88,1.65,187.0,2,50.8,0,0,0,0,2013,9,975,17.10131703,0
TA-07139,5,58,1,58,1,16,1,0,15.88,1.65,187.0,2,50.8,0,0,0,0,2013,9,975,9.987592017,0
TA-07139,10,58,1,58,1,16,1,0,15.88,1.65,187.0,2,50.8,0,0,0,0,2013,9,975,7.614495641,0
TA-07139,25,58,1,58,1,16,1,0,15.88,1.65,187.0,2,50.8,0,0,0,0,2013,9,975,6.190081403,0
TA-07139,50,58,1,58,1,16,1,0,15.88,1.65,187.0,2,50.8,0,0,0,0,2013,9,975,5.783900781,0
TA-07139,100,58,1,58,1,16,1,0,15.88,1.65,187.0,2,50.8,0,0,0,0,2013,9,975,5.597502824,0
TA-07139,250,58,1,58,1,16,1,0,15.88,1.65,187.0,2,50.8,0,0,0,0,2013,9,975,5.483438402,0
TA-07140,1,52,2,52,2,0,0,1,9.52,1.65,64.0,6,19.05,0,0,2,2,2014,5,1243,1.786081915,2
TA-07147,1,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,8,944,21.51366269,0
TA-07147,2,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,8,944,11.94894365,0
TA-07147,5,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,8,944,6.209555816,0
TA-07147,10,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,8,944,4.295499185,0
TA-07147,25,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,8,944,3.149290853,0
TA-07147,50,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,8,944,2.832136121,0
TA-07147,100,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,8,944,2.690251109,0
TA-07147,250,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,8,944,2.606789337,0
TA-07148,1,58,2,58,2,0,0,0,9.52,1.24,39.0,3,19.05,0,0,0,0,2013,8,944,21.52757299,0
TA-07148,2,58,2,58,2,0,0,0,9.52,1.24,39.0,3,19.05,0,0,0,0,2013,8,944,11.96285395,0
TA-07148,5,58,2,58,2,0,0,0,9.52,1.24,39.0,3,19.05,0,0,0,0,2013,8,944,6.223466112,0
TA-07148,10,58,2,58,2,0,0,0,9.52,1.24,39.0,3,19.05,0,0,0,0,2013,8,944,4.312191539,0
TA-07148,25,58,2,58,2,0,0,0,9.52,1.24,39.0,3,19.05,0,0,0,0,2013,8,944,3.163201148,0
TA-07148,50,58,2,58,2,0,0,0,9.52,1.24,39.0,3,19.05,0,0,0,0,2013,8,944,2.848828475,0
TA-07148,100,58,2,58,2,0,0,0,9.52,1.24,39.0,3,19.05,0,0,0,0,2013,8,944,2.706943463,0
TA-07148,250,58,2,58,2,0,0,0,9.52,1.24,39.0,3,19.05,0,0,0,0,2013,8,944,2.620699632,0
TA-07149,1,58,2,58,2,0,0,0,9.52,1.24,28.0,2,19.05,0,0,0,0,2013,8,944,21.40516239,0
TA-07149,2,58,2,58,2,0,0,0,9.52,1.24,28.0,2,19.05,0,0,0,0,2013,8,944,11.84044335,0
TA-07149,5,58,2,58,2,0,0,0,9.52,1.24,28.0,2,19.05,0,0,0,0,2013,8,944,6.101055513,0
TA-07149,10,58,2,58,2,0,0,0,9.52,1.24,28.0,2,19.05,0,0,0,0,2013,8,944,4.186998882,0
TA-07149,25,58,2,58,2,0,0,0,9.52,1.24,28.0,2,19.05,0,0,0,0,2013,8,944,3.04079055,0
TA-07149,50,58,2,58,2,0,0,0,9.52,1.24,28.0,2,19.05,0,0,0,0,2013,8,944,2.723635817,0
TA-07149,100,58,2,58,2,0,0,0,9.52,1.24,28.0,2,19.05,0,0,0,0,2013,8,944,2.581750805,0
TA-07149,250,58,2,58,2,0,0,0,9.52,1.24,28.0,2,19.05,0,0,0,0,2013,8,944,2.498289034,0
TA-07151,1,58,2,58,2,0,0,0,9.52,1.24,31.0,2,19.05,0,0,0,0,2013,7,913,21.41907268,0
TA-07151,2,58,2,58,2,0,0,0,9.52,1.24,31.0,2,19.05,0,0,0,0,2013,7,913,11.85435364,0
TA-07151,5,58,2,58,2,0,0,0,9.52,1.24,31.0,2,19.05,0,0,0,0,2013,7,913,6.114965808,0
TA-07151,10,58,2,58,2,0,0,0,9.52,1.24,31.0,2,19.05,0,0,0,0,2013,7,913,4.203691236,0
TA-07151,25,58,2,58,2,0,0,0,9.52,1.24,31.0,2,19.05,0,0,0,0,2013,7,913,3.054700845,0
TA-07151,50,58,2,58,2,0,0,0,9.52,1.24,31.0,2,19.05,0,0,0,0,2013,7,913,2.740328172,0
TA-07151,100,58,2,58,2,0,0,0,9.52,1.24,31.0,2,19.05,0,0,0,0,2013,7,913,2.59844316,0
TA-07151,250,58,2,58,2,0,0,0,9.52,1.24,31.0,2,19.05,0,0,0,0,2013,7,913,2.514981388,0
TA-07152,1,58,2,58,2,0,0,0,9.52,1.24,34.0,2,19.05,0,0,0,0,2013,8,944,21.43576504,0
TA-07152,2,58,2,58,2,0,0,0,9.52,1.24,34.0,2,19.05,0,0,0,0,2013,8,944,11.871046,0
TA-07152,5,58,2,58,2,0,0,0,9.52,1.24,34.0,2,19.05,0,0,0,0,2013,8,944,6.131658163,0
TA-07152,10,58,2,58,2,0,0,0,9.52,1.24,34.0,2,19.05,0,0,0,0,2013,8,944,4.217601531,0
TA-07152,25,58,2,58,2,0,0,0,9.52,1.24,34.0,2,19.05,0,0,0,0,2013,8,944,3.0713932,0
TA-07152,50,58,2,58,2,0,0,0,9.52,1.24,34.0,2,19.05,0,0,0,0,2013,8,944,2.754238467,0
TA-07152,100,58,2,58,2,0,0,0,9.52,1.24,34.0,2,19.05,0,0,0,0,2013,8,944,2.615135514,0
TA-07152,250,58,2,58,2,0,0,0,9.52,1.24,34.0,2,19.05,0,0,0,0,2013,8,944,2.528891683,0
TA-07155,1,58,2,58,2,0,0,0,9.52,1.24,40.0,4,19.05,0,0,0,0,2013,7,913,21.59990652,0
TA-07155,2,58,2,58,2,0,0,0,9.52,1.24,40.0,4,19.05,0,0,0,0,2013,7,913,12.03518748,0
TA-07155,5,58,2,58,2,0,0,0,9.52,1.24,40.0,4,19.05,0,0,0,0,2013,7,913,6.295799647,0
TA-07155,10,58,2,58,2,0,0,0,9.52,1.24,40.0,4,19.05,0,0,0,0,2013,7,913,4.384525075,0
TA-07155,25,58,2,58,2,0,0,0,9.52,1.24,40.0,4,19.05,0,0,0,0,2013,7,913,3.235534684,0
TA-07155,50,58,2,58,2,0,0,0,9.52,1.24,40.0,4,19.05,0,0,0,0,2013,7,913,2.92116201,0
TA-07155,100,58,2,58,2,0,0,0,9.52,1.24,40.0,4,19.05,0,0,0,0,2013,7,913,2.779276998,0
TA-07155,250,58,2,58,2,0,0,0,9.52,1.24,40.0,4,19.05,0,0,0,0,2013,7,913,2.693033168,0
TA-07156,1,58,2,58,2,0,0,0,9.52,1.24,41.0,4,19.05,0,0,0,0,2013,7,913,21.60547064,0
TA-07156,2,58,2,58,2,0,0,0,9.52,1.24,41.0,4,19.05,0,0,0,0,2013,7,913,12.0407516,0
TA-07156,5,58,2,58,2,0,0,0,9.52,1.24,41.0,4,19.05,0,0,0,0,2013,7,913,6.301363765,0
TA-07156,10,58,2,58,2,0,0,0,9.52,1.24,41.0,4,19.05,0,0,0,0,2013,7,913,4.390089193,0
TA-07156,25,58,2,58,2,0,0,0,9.52,1.24,41.0,4,19.05,0,0,0,0,2013,7,913,3.241098802,0
TA-07156,50,58,2,58,2,0,0,0,9.52,1.24,41.0,4,19.05,0,0,0,0,2013,7,913,2.923944069,0
TA-07156,100,58,2,58,2,0,0,0,9.52,1.24,41.0,4,19.05,0,0,0,0,2013,7,913,2.784841117,0
TA-07156,250,58,2,58,2,0,0,0,9.52,1.24,41.0,4,19.05,0,0,0,0,2013,7,913,2.698597286,0
TA-07157,1,58,2,58,2,0,0,0,9.52,1.24,28.0,3,19.05,0,0,0,0,2013,7,913,21.47193181,0
TA-07157,2,58,2,58,2,0,0,0,9.52,1.24,28.0,3,19.05,0,0,0,0,2013,7,913,11.90721277,0
TA-07157,5,58,2,58,2,0,0,0,9.52,1.24,28.0,3,19.05,0,0,0,0,2013,7,913,6.167824931,0
TA-07157,10,58,2,58,2,0,0,0,9.52,1.24,28.0,3,19.05,0,0,0,0,2013,7,913,4.253768299,0
TA-07157,25,58,2,58,2,0,0,0,9.52,1.24,28.0,3,19.05,0,0,0,0,2013,7,913,3.107559967,0
TA-07157,50,58,2,58,2,0,0,0,9.52,1.24,28.0,3,19.05,0,0,0,0,2013,7,913,2.790405235,0
TA-07157,100,58,2,58,2,0,0,0,9.52,1.24,28.0,3,19.05,0,0,0,0,2013,7,913,2.648520223,0
TA-07157,250,58,2,58,2,0,0,0,9.52,1.24,28.0,3,19.05,0,0,0,0,2013,7,913,2.565058451,0
TA-07159,1,58,2,58,2,0,0,0,9.52,1.24,34.0,3,19.05,0,0,0,0,2013,7,913,21.50253446,0
TA-07159,2,58,2,58,2,0,0,0,9.52,1.24,34.0,3,19.05,0,0,0,0,2013,7,913,11.93781542,0
TA-07159,5,58,2,58,2,0,0,0,9.52,1.24,34.0,3,19.05,0,0,0,0,2013,7,913,6.19842758,0
TA-07159,10,58,2,58,2,0,0,0,9.52,1.24,34.0,3,19.05,0,0,0,0,2013,7,913,4.284370949,0
TA-07159,25,58,2,58,2,0,0,0,9.52,1.24,34.0,3,19.05,0,0,0,0,2013,7,913,3.138162617,0
TA-07159,50,58,2,58,2,0,0,0,9.52,1.24,34.0,3,19.05,0,0,0,0,2013,7,913,2.821007884,0
TA-07159,100,58,2,58,2,0,0,0,9.52,1.24,34.0,3,19.05,0,0,0,0,2013,7,913,2.681904931,0
TA-07159,250,58,2,58,2,0,0,0,9.52,1.24,34.0,3,19.05,0,0,0,0,2013,7,913,2.595661101,0
TA-07160,1,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,7,913,27.63419262,0
TA-07160,2,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,7,913,15.77427486,0
TA-07160,5,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,7,913,8.657767787,0
TA-07160,10,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,7,913,6.284671411,0
TA-07160,25,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,7,913,4.863039233,0
TA-07160,50,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,7,913,4.454076551,0
TA-07160,100,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,7,913,4.267678594,0
TA-07160,250,58,2,58,2,0,0,0,9.52,1.24,36.0,3,19.05,0,0,0,0,2013,7,913,4.153614173,0
TA-07166,1,56,2,0,0,0,0,2,6.35,0.71,90.0,3,19.05,0,0,1,1,2013,8,954,21.18259766,0
TA-07166,2,56,2,0,0,0,0,2,6.35,0.71,90.0,3,19.05,0,0,1,1,2013,8,954,11.61787862,0
TA-07166,5,56,2,0,0,0,0,2,6.35,0.71,90.0,3,19.05,0,0,1,1,2013,8,954,5.878490789,0
TA-07166,10,56,2,0,0,0,0,2,6.35,0.71,90.0,3,19.05,0,0,1,1,2013,8,954,3.967216216,0
TA-07166,25,56,2,0,0,0,0,2,6.35,0.71,90.0,3,19.05,0,0,1,1,2013,8,954,2.818225825,0
TA-07166,50,56,2,0,0,0,0,2,6.35,0.71,90.0,3,19.05,0,0,1,1,2013,8,954,2.503853152,0
TA-07166,100,56,2,0,0,0,0,2,6.35,0.71,90.0,3,19.05,0,0,1,1,2013,8,954,2.36196814,0
TA-07166,250,56,2,0,0,0,0,2,6.35,0.71,90.0,3,19.05,0,0,1,1,2013,8,954,2.275724309,0
TA-07168,1,56,2,0,0,0,0,2,6.35,0.71,150.0,5,19.05,0,0,1,1,2013,8,954,21.81134301,0
TA-07168,2,56,2,0,0,0,0,2,6.35,0.71,150.0,5,19.05,0,0,1,1,2013,8,954,12.24662397,0
TA-07168,5,56,2,0,0,0,0,2,6.35,0.71,150.0,5,19.05,0,0,1,1,2013,8,954,6.507236136,0
TA-07168,10,56,2,0,0,0,0,2,6.35,0.71,150.0,5,19.05,0,0,1,1,2013,8,954,4.595961563,0
TA-07168,25,56,2,0,0,0,0,2,6.35,0.71,150.0,5,19.05,0,0,1,1,2013,8,954,3.446971172,0
TA-07168,50,56,2,0,0,0,0,2,6.35,0.71,150.0,5,19.05,0,0,1,1,2013,8,954,3.132598499,0
TA-07168,100,56,2,0,0,0,0,2,6.35,0.71,150.0,5,19.05,0,0,1,1,2013,8,954,2.990713487,0
TA-07168,250,56,2,0,0,0,0,2,6.35,0.71,150.0,5,19.05,0,0,1,1,2013,8,954,2.904469656,0
TA-07170,1,58,1,58,1,16,1,0,25.4,2.11,120.0,4,50.8,0,0,0,0,2013,10,1005,29.24778687,0
TA-07170,2,58,1,58,1,16,1,0,25.4,2.11,120.0,4,50.8,0,0,0,0,2013,10,1005,17.38786911,0
TA-07170,5,58,1,58,1,16,1,0,25.4,2.11,120.0,4,50.8,0,0,0,0,2013,10,1005,10.27136204,0
TA-07170,10,58,1,58,1,16,1,0,25.4,2.11,120.0,4,50.8,0,0,0,0,2013,10,1005,7.901047723,0
TA-07170,25,58,1,58,1,16,1,0,25.4,2.11,120.0,4,50.8,0,0,0,0,2013,10,1005,6.476633486,0
TA-07170,50,58,1,58,1,16,1,0,25.4,2.11,120.0,4,50.8,0,0,0,0,2013,10,1005,6.070452864,0
TA-07170,100,58,1,58,1,16,1,0,25.4,2.11,120.0,4,50.8,0,0,0,0,2013,10,1005,5.881272848,0
TA-07170,250,58,1,58,1,16,1,0,25.4,2.11,120.0,4,50.8,0,0,0,0,2013,10,1005,5.769990485,0
TA-07171,1,58,1,58,1,16,1,0,25.4,2.11,112.0,4,50.8,0,0,0,0,2013,10,1005,29.18379951,0
TA-07171,2,58,1,58,1,16,1,0,25.4,2.11,112.0,4,50.8,0,0,0,0,2013,10,1005,17.32388175,0
TA-07171,5,58,1,58,1,16,1,0,25.4,2.11,112.0,4,50.8,0,0,0,0,2013,10,1005,10.20737468,0
TA-07171,10,58,1,58,1,16,1,0,25.4,2.11,112.0,4,50.8,0,0,0,0,2013,10,1005,7.837060365,0
TA-07171,25,58,1,58,1,16,1,0,25.4,2.11,112.0,4,50.8,0,0,0,0,2013,10,1005,6.412646128,0
TA-07171,50,58,1,58,1,16,1,0,25.4,2.11,112.0,4,50.8,0,0,0,0,2013,10,1005,6.006465505,0
TA-07171,100,58,1,58,1,16,1,0,25.4,2.11,112.0,4,50.8,0,0,0,0,2013,10,1005,5.817285489,0
TA-07171,250,58,1,58,1,16,1,0,25.4,2.11,112.0,4,50.8,0,0,0,0,2013,10,1005,5.706003127,0
TA-07173,3,58,1,58,1,1,1,0,25.4,2.11,177.0,3,50.8,0,0,0,0,2011,7,206,42.50708034,5
TA-07173,4,58,1,58,1,1,1,0,25.4,2.11,177.0,3,50.8,0,0,0,0,2011,7,206,35.97202361,5
TA-07173,5,58,1,58,1,1,1,0,25.4,2.11,177.0,3,50.8,0,0,0,0,2011,7,206,32.04932034,5
TA-07173,6,58,1,58,1,1,1,0,25.4,2.11,177.0,3,50.8,0,0,0,0,2011,7,206,29.71239073,5
TA-07176,1,58,1,58,1,16,1,5,9.52,0.89,194.0,5,31.75,0,0,0,0,2013,3,801,51.69622141,6
TA-07176,2,58,1,58,1,16,1,5,9.52,0.89,194.0,5,31.75,0,0,0,0,2013,3,801,31.29538234,6
TA-07176,5,58,1,58,1,16,1,5,9.52,0.89,194.0,5,31.75,0,0,0,0,2013,3,801,13.23425494,6
TA-07176,10,58,1,58,1,16,1,5,9.52,0.89,194.0,5,31.75,0,0,0,0,2013,3,801,8.426856885,6
TA-07178,1,66,2,40,2,0,0,1,15.88,1.65,74.0,4,38.1,0,0,2,2,2012,3,439,3.858715913,2
TA-07178,1,66,2,40,2,0,0,1,15.88,1.65,74.0,4,38.1,0,0,2,2,2011,6,152,1.471709241,2
TA-07179,1,0,0,0,0,0,0,0,88.9,1.65,216.0,3,101.6,0,1,6,6,2011,8,213,60.62106686,0
TA-07194,1,58,2,58,2,0,0,0,9.52,1.24,57.0,4,31.75,0,0,0,0,2013,7,913,21.68893241,0
TA-07194,2,58,2,58,2,0,0,0,9.52,1.24,57.0,4,31.75,0,0,0,0,2013,7,913,12.12421337,0
TA-07194,5,58,2,58,2,0,0,0,9.52,1.24,57.0,4,31.75,0,0,0,0,2013,7,913,6.384825537,0
TA-07194,10,58,2,58,2,0,0,0,9.52,1.24,57.0,4,31.75,0,0,0,0,2013,7,913,4.470768905,0
TA-07194,25,58,2,58,2,0,0,0,9.52,1.24,57.0,4,31.75,0,0,0,0,2013,7,913,3.324560574,0
TA-07194,50,58,2,58,2,0,0,0,9.52,1.24,57.0,4,31.75,0,0,0,0,2013,7,913,3.007405841,0
TA-07194,100,58,2,58,2,0,0,0,9.52,1.24,57.0,4,31.75,0,0,0,0,2013,7,913,2.868302888,0
TA-07194,250,58,2,58,2,0,0,0,9.52,1.24,57.0,4,31.75,0,0,0,0,2013,7,913,2.782059058,0
TA-07196,1,58,2,58,2,0,0,0,12.7,1.24,35.0,2,25.4,0,0,0,0,2013,5,852,27.62584644,0
TA-07196,2,58,2,58,2,0,0,0,12.7,1.24,35.0,2,25.4,0,0,0,0,2013,5,852,15.76592868,0
TA-07196,5,58,2,58,2,0,0,0,12.7,1.24,35.0,2,25.4,0,0,0,0,2013,5,852,8.64942161,0
TA-07196,10,58,2,58,2,0,0,0,12.7,1.24,35.0,2,25.4,0,0,0,0,2013,5,852,6.279107293,0
TA-07196,25,58,2,58,2,0,0,0,12.7,1.24,35.0,2,25.4,0,0,0,0,2013,5,852,4.854693055,0
TA-07196,50,58,2,58,2,0,0,0,12.7,1.24,35.0,2,25.4,0,0,0,0,2013,5,852,4.448512433,0
TA-07196,100,58,2,58,2,0,0,0,12.7,1.24,35.0,2,25.4,0,0,0,0,2013,5,852,4.259332417,0
TA-07196,250,58,2,58,2,0,0,0,12.7,1.24,35.0,2,25.4,0,0,0,0,2013,5,852,4.148050055,0
TA-07199,1,58,2,58,2,0,0,0,12.7,1.24,70.0,3,25.4,0,0,0,0,2013,5,852,21.77517624,0
TA-07199,2,58,2,58,2,0,0,0,12.7,1.24,70.0,3,25.4,0,0,0,0,2013,5,852,12.2104572,0
TA-07199,5,58,2,58,2,0,0,0,12.7,1.24,70.0,3,25.4,0,0,0,0,2013,5,852,6.473851427,0
TA-07199,10,58,2,58,2,0,0,0,12.7,1.24,70.0,3,25.4,0,0,0,0,2013,5,852,4.559794795,0
TA-07199,25,58,2,58,2,0,0,0,12.7,1.24,70.0,3,25.4,0,0,0,0,2013,5,852,3.410804405,0
TA-07199,50,58,2,58,2,0,0,0,12.7,1.24,70.0,3,25.4,0,0,0,0,2013,5,852,3.096431731,0
TA-07199,100,58,2,58,2,0,0,0,12.7,1.24,70.0,3,25.4,0,0,0,0,2013,5,852,2.954546719,0
TA-07199,250,58,2,58,2,0,0,0,12.7,1.24,70.0,3,25.4,0,0,0,0,2013,5,852,2.871084947,0
TA-07201,1,58,2,58,2,0,0,0,12.7,1.24,47.0,3,25.4,0,0,0,0,2013,5,852,21.64163741,0
TA-07201,2,58,2,58,2,0,0,0,12.7,1.24,47.0,3,25.4,0,0,0,0,2013,5,852,12.07691837,0
TA-07201,5,58,2,58,2,0,0,0,12.7,1.24,47.0,3,25.4,0,0,0,0,2013,5,852,6.337530533,0
TA-07201,10,58,2,58,2,0,0,0,12.7,1.24,47.0,3,25.4,0,0,0,0,2013,5,852,4.426255961,0
TA-07201,25,58,2,58,2,0,0,0,12.7,1.24,47.0,3,25.4,0,0,0,0,2013,5,852,3.27726557,0
TA-07201,50,58,2,58,2,0,0,0,12.7,1.24,47.0,3,25.4,0,0,0,0,2013,5,852,2.962892896,0
TA-07201,100,58,2,58,2,0,0,0,12.7,1.24,47.0,3,25.4,0,0,0,0,2013,5,852,2.821007884,0
TA-07201,250,58,2,58,2,0,0,0,12.7,1.24,47.0,3,25.4,0,0,0,0,2013,5,852,2.737546113,0
TA-07202,1,58,2,58,2,0,0,0,9.52,1.24,16.0,2,19.05,0,0,0,0,2013,7,913,27.46170496,0
TA-07202,2,58,2,58,2,0,0,0,9.52,1.24,16.0,2,19.05,0,0,0,0,2013,7,913,15.60178719,0
TA-07202,5,58,2,58,2,0,0,0,9.52,1.24,16.0,2,19.05,0,0,0,0,2013,7,913,8.485280126,0
TA-07202,10,58,2,58,2,0,0,0,9.52,1.24,16.0,2,19.05,0,0,0,0,2013,7,913,6.114965808,0
TA-07202,25,58,2,58,2,0,0,0,9.52,1.24,16.0,2,19.05,0,0,0,0,2013,7,913,4.690551571,0
TA-07202,50,58,2,58,2,0,0,0,9.52,1.24,16.0,2,19.05,0,0,0,0,2013,7,913,4.284370949,0
TA-07202,100,58,2,58,2,0,0,0,9.52,1.24,16.0,2,19.05,0,0,0,0,2013,7,913,4.095190933,0
TA-07202,250,58,2,58,2,0,0,0,9.52,1.24,16.0,2,19.05,0,0,0,0,2013,7,913,3.98390857,0
TA-07203,1,58,2,58,2,0,0,0,9.52,1.24,22.0,2,19.05,0,0,0,0,2013,7,913,21.37177768,0
TA-07203,2,58,2,58,2,0,0,0,9.52,1.24,22.0,2,19.05,0,0,0,0,2013,7,913,11.80705864,0
TA-07203,5,58,2,58,2,0,0,0,9.52,1.24,22.0,2,19.05,0,0,0,0,2013,7,913,6.070452864,0
TA-07203,10,58,2,58,2,0,0,0,9.52,1.24,22.0,2,19.05,0,0,0,0,2013,7,913,4.156396232,0
TA-07203,25,58,2,58,2,0,0,0,9.52,1.24,22.0,2,19.05,0,0,0,0,2013,7,913,3.007405841,0
TA-07203,50,58,2,58,2,0,0,0,9.52,1.24,22.0,2,19.05,0,0,0,0,2013,7,913,2.693033168,0
TA-07203,100,58,2,58,2,0,0,0,9.52,1.24,22.0,2,19.05,0,0,0,0,2013,7,913,2.551148156,0
TA-07203,250,58,2,58,2,0,0,0,9.52,1.24,22.0,2,19.05,0,0,0,0,2013,7,913,2.467686384,0
TA-07206,1,58,2,58,2,0,0,0,9.52,1.24,27.0,2,31.75,0,0,0,0,2013,7,913,21.39959827,0
TA-07206,2,58,2,58,2,0,0,0,9.52,1.24,27.0,2,31.75,0,0,0,0,2013,7,913,11.83487923,0
TA-07206,5,58,2,58,2,0,0,0,9.52,1.24,27.0,2,31.75,0,0,0,0,2013,7,913,6.095491395,0
TA-07206,10,58,2,58,2,0,0,0,9.52,1.24,27.0,2,31.75,0,0,0,0,2013,7,913,4.181434764,0
TA-07206,25,58,2,58,2,0,0,0,9.52,1.24,27.0,2,31.75,0,0,0,0,2013,7,913,3.035226432,0
TA-07206,50,58,2,58,2,0,0,0,9.52,1.24,27.0,2,31.75,0,0,0,0,2013,7,913,2.718071699,0
TA-07206,100,58,2,58,2,0,0,0,9.52,1.24,27.0,2,31.75,0,0,0,0,2013,7,913,2.576186687,0
TA-07206,250,58,2,58,2,0,0,0,9.52,1.24,27.0,2,31.75,0,0,0,0,2013,7,913,2.492724916,0
TA-07207,1,56,1,58,1,0,0,1,25.4,1.65,29.0,3,63.5,0,1,3,5,2012,10,663,16.73686729,2
TA-07207,2,56,1,58,1,0,0,1,25.4,1.65,29.0,3,63.5,0,1,3,5,2012,10,663,11.17274918,2
TA-07207,3,56,1,58,1,0,0,1,25.4,1.65,29.0,3,63.5,0,1,3,5,2012,10,663,10.54956795,2
TA-07207,4,56,1,58,1,0,0,1,25.4,1.65,29.0,3,63.5,0,1,3,5,2012,10,663,9.325461961,2
TA-07207,5,56,1,58,1,0,0,1,25.4,1.65,29.0,3,63.5,0,1,3,5,2012,10,663,7.458700333,2
TA-07208,20,52,2,52,2,0,0,1,9.52,1.65,52.0,5,19.05,0,0,2,2,2011,8,215,6.740929096,2
TA-07208,40,52,2,52,2,0,0,1,9.52,1.65,52.0,5,19.05,0,0,2,2,2011,8,215,5.202450438,2
TA-07208,60,52,2,52,2,0,0,1,9.52,1.65,52.0,5,19.05,0,0,2,2,2011,8,215,3.549907357,2
TA-07208,80,52,2,52,2,0,0,1,9.52,1.65,52.0,5,19.05,0,0,2,2,2011,8,215,2.915597892,2
TA-07209,1,56,2,0,0,0,0,2,6.35,0.71,73.0,5,19.05,0,0,1,1,2013,10,1028,118.7549729,7
TA-07209,2,56,2,0,0,0,0,2,6.35,0.71,73.0,5,19.05,0,0,1,1,2013,10,1028,60.97717042,7
TA-07209,3,56,2,0,0,0,0,2,6.35,0.71,73.0,5,19.05,0,0,1,1,2013,10,1028,41.19673052,7
TA-07209,4,56,2,0,0,0,0,2,6.35,0.71,73.0,5,19.05,0,0,1,1,2013,10,1028,31.6987809,7
TA-07209,5,56,2,0,0,0,0,2,6.35,0.71,73.0,5,19.05,0,0,1,1,2013,10,1028,26.00112395,7
TA-07221,1,52,2,52,2,0,0,2,9.52,0.71,216.0,3,19.05,0,0,2,2,2013,8,944,21.75848389,0
TA-07221,2,52,2,52,2,0,0,2,9.52,0.71,216.0,3,19.05,0,0,2,2,2013,8,944,12.19376485,0
TA-07221,5,52,2,52,2,0,0,2,9.52,0.71,216.0,3,19.05,0,0,2,2,2013,8,944,6.454377014,0
TA-07221,10,52,2,52,2,0,0,2,9.52,0.71,216.0,3,19.05,0,0,2,2,2013,8,944,4.540320382,0
